Date,Open,High,Low,Close,Adj Close,Volume
3/17/2010,532.353821,536.167664,527.896057,529.827759,483.203949,9968152
3/18/2010,531.957581,535.721863,527.054077,533.418701,486.478851,7057451
3/19/2010,534.335022,543.101929,530.050659,540.897827,493.299896,9108967
3/22/2010,526.013916,544.34021,526.013916,531.9328,485.123749,9446201
3/23/2010,533.914001,541.838928,533.418701,540.575867,493.006226,9232555
3/25/2010,542.854309,543.349609,533.641602,540.600647,493.028809,10599676
3/26/2010,543.349609,550.283875,542.433289,545.058411,497.094299,8341847
3/29/2010,546.668152,549.763794,540.377747,541.516968,493.864563,9345272
3/30/2010,542.854309,547.658752,536.415344,538.966125,491.538239,8740250
3/31/2010,541.318848,542.359009,530.620239,532.081421,485.259277,9990413
4/1/2010,533.938782,544.092529,533.443481,540.897827,493.299896,5777967
4/5/2010,543.101929,559.521301,543.101929,557.663879,508.590607,9189816
4/6/2010,558.704041,561.180542,554.840637,556.326599,507.370941,5760365
4/7/2010,557.21814,569.452148,556.277039,559.546082,510.307129,9330868
4/8/2010,561.180542,562.914124,545.578491,548.079773,499.849945,6794859
4/9/2010,548.897034,560.189941,548.897034,557.069519,508.048462,7765435
4/12/2010,567.124207,567.124207,556.054138,558.38208,509.245544,5860948
4/13/2010,558.704041,561.675903,550.432434,555.187378,506.33194,6447744
4/15/2010,557.21814,562.121643,538.421326,540.229187,492.690063,11208408
4/16/2010,537.950745,542.359009,530.545959,537.034424,489.776489,8396400
4/19/2010,534.830322,534.830322,520.565552,525.914856,479.635376,7563608
4/20/2010,529.902039,534.805603,522.224854,526.608276,480.267792,7729453
4/21/2010,529.976379,531.80896,519.153931,522.101013,476.157227,8855050
4/22/2010,520.317932,541.814148,520.095032,532.824341,485.936859,11813633
4/23/2010,534.929382,542.854309,534.929382,538.990906,491.560822,10723025
4/26/2010,534.929382,543.74585,526.756897,530.595459,483.904114,7684965
4/27/2010,526.509216,528.985718,522.546753,525.642456,479.386993,6447243
4/28/2010,522.026733,522.026733,501.248657,503.84903,459.511292,18510893
4/29/2010,507.192322,515.067688,504.7901,512.665466,467.551941,10820807
4/30/2010,515.117188,518.683411,510.164154,511.947266,466.896973,7301398
5/3/2010,508.182922,511.451935,504.27002,507.068512,462.44754,5785013
5/4/2010,507.291382,514.621887,501.991608,505.780701,461.273041,8006460
5/5/2010,500.258057,506.969421,496.939514,505.533051,461.04718,6911684
5/6/2010,505.11203,506.845612,497.286224,499.193146,455.265167,11012977
5/7/2010,483.417694,525.023315,483.417694,511.550995,466.535583,33257378
5/10/2010,520.565552,535.920044,515.117188,534.632202,490.912842,17560458
5/11/2010,539.387146,539.387146,526.682556,528.886658,485.637207,12149208
5/12/2010,532.972961,539.610046,527.029297,536.390564,492.527466,7058317
5/13/2010,526.013916,541.566467,526.013916,530.86792,487.456421,5513861
5/14/2010,528.837158,530.47168,512.640686,516.925049,474.653778,8381619
5/17/2010,512.492065,512.492065,499.762756,503.502289,462.328613,9512346
5/18/2010,505.21109,511.872955,499.168396,505.508301,464.170593,7127953
5/19/2010,503.725189,504.09668,492.878021,494.636353,454.187683,12043982
5/20/2010,495.800293,501.743958,492.209351,495.280243,454.778931,8573412
5/21/2010,490.302429,495.230713,483.467224,493.100891,452.777771,8845755
5/24/2010,504.22049,519.550171,503.452759,506.523651,465.102905,11411184
5/25/2010,507.687622,507.687622,486.760986,488.197388,448.275208,11650994
5/26/2010,492.778961,500.258057,490.84726,499.292206,458.462799,6334809
5/27/2010,500.753357,509.024963,496.097504,506.325531,464.920959,12647449
5/28/2010,510.139374,514.621887,502.486938,513.457947,471.470154,8092532
5/31/2010,510.238434,519.327271,509.545013,517.89093,475.540619,7637273
6/1/2010,516.751709,517.59375,497.335754,500.530457,459.599792,8983616
6/2/2010,502.734589,505.706421,496.964264,500.778137,459.82724,9104583
6/3/2010,505.16156,514.126587,505.16156,510.560394,468.80957,7894858
6/4/2010,510.659454,513.135986,506.424591,510.758514,468.991486,6501620
6/7/2010,502.734589,502.734589,495.304993,499.143616,458.326355,6231806
6/8/2010,500.109467,501.595367,492.878021,493.521912,453.164368,7027122
6/9/2010,495.404053,502.734589,495.304993,498.796906,458.007996,7034405
6/10/2010,500.258057,503.94809,498.846436,502.907928,461.782867,6443879
6/11/2010,507.687622,520.491272,505.706421,518.28717,475.90451,10756208
6/14/2010,522.497253,529.976379,519.624451,526.756897,483.68161,7334597
6/15/2010,527.598877,529.926819,520.119812,528.044678,484.864044,8765191
6/16/2010,529.976379,531.28894,522.596313,524.007935,481.15741,5460960
6/17/2010,526.657837,533.443481,524.181274,530.6698,487.274567,9713558
6/18/2010,535.028442,539.783386,520.342651,522.224854,479.520142,17665260
6/21/2010,525.518616,530.818359,525.518616,527.821777,484.659363,5442424
6/22/2010,526.509216,532.353821,523.512634,526.905457,483.818054,5957438
6/23/2010,524.874695,528.738098,522.051453,524.379395,481.498505,5380714
6/24/2010,524.528015,527.896057,518.73291,521.085632,478.474121,8678626
6/25/2010,520.070251,528.985718,516.603149,526.484436,483.431396,9380179
6/28/2010,531.957581,540.873047,527.574097,539.956726,495.801971,14524622
6/29/2010,540.377747,540.377747,527.103577,528.713318,485.478027,6559747
6/30/2010,525.023315,541.838928,523.785034,539.808167,495.665619,12293253
7/1/2010,536.910645,538.074585,528.242798,533.072021,489.480408,6142980
7/2/2010,532.948181,536.885864,527.648438,529.456299,486.160248,5052862
7/5/2010,529.976379,531.53656,526.360657,529.134338,485.864624,2953374
7/6/2010,527.747498,535.870483,527.747498,531.90802,488.41153,4271186
7/7/2010,531.957581,532.353821,520.565552,521.828613,479.156281,6340351
7/8/2010,525.023315,529.753479,522.670593,523.586914,480.770844,5527804
7/9/2010,526.979736,527.995117,521.828613,523.859314,481.020905,5987918
7/12/2010,525.023315,528.960999,521.085632,523.165894,480.384216,5798106
7/13/2010,523.661194,533.814941,523.661194,532.10614,488.593384,6942473
7/14/2010,534.929382,542.086548,528.614258,530.199219,486.842407,7370244
7/15/2010,530.9422,535.375183,529.035278,531.685181,488.206848,6404348
7/16/2010,530.496399,531.957581,525.023315,526.484436,483.431396,4051755
7/19/2010,524.082214,527.945618,521.952393,523.066833,480.293243,4526637
7/20/2010,523.537415,527.945618,519.624451,521.531433,478.883392,3159009
7/21/2010,524.478455,526.509216,522.868713,524.230835,481.362061,4534103
7/22/2010,524.230835,525.444336,518.881531,524.528015,481.634949,7328540
7/23/2010,526.979736,530.422119,523.438354,525.246216,482.294495,6364092
7/26/2010,526.756897,528.688538,520.194092,521.605713,478.95163,4205984
7/27/2010,524.453674,525.592896,520.615112,521.803833,479.133575,5599573
7/28/2010,526.509216,531.784241,504.22049,505.830231,464.466187,24425854
7/29/2010,509.421204,509.421204,499.267456,500.332336,459.417908,21358946
7/30/2010,502.709808,505.38446,498.895966,500.084686,459.190491,8880213
8/2/2010,503.229889,506.102661,500.951477,502.511688,461.419037,5850395
8/3/2010,504.7901,510.609924,502.239258,509.049713,467.422333,9278073
8/4/2010,509.173553,510.659454,501.521088,503.254639,462.101227,8453861
8/5/2010,505.18634,507.043732,497.806305,498.796906,458.007996,8449149
8/6/2010,499.713226,500.307587,494.562042,495.354523,454.847137,9209652
8/9/2010,495.304993,498.276825,491.34256,492.13504,451.89093,10270041
8/10/2010,490.84726,496.493744,488.519318,489.311798,449.298553,9225253
8/11/2010,490.252899,492.778961,485.448425,487.008636,447.183746,10114816
8/12/2010,485.398895,487.008636,480.445862,481.733643,442.340057,11496124
8/13/2010,480.693512,492.2341,480.693512,484.953125,445.296295,14081373
8/16/2010,485.398895,491.29303,482.922363,483.863464,444.295685,6474277
8/17/2010,485.398895,487.850677,480.445862,480.767792,441.453217,6825002
8/18/2010,481.931763,483.912994,474.675537,477.77121,438.701691,11472575
8/19/2010,477.325439,487.825897,477.325439,484.012054,444.43219,9535946
8/20/2010,484.012054,492.03598,481.684113,489.683289,449.639648,9689740
8/23/2010,491.36734,491.36734,483.219574,483.863464,444.295685,6250290
8/24/2010,483.863464,485.894196,479.108521,481.634583,442.249115,8895944
8/25/2010,480.445862,484.333984,478.21698,479.356171,440.157043,8593345
8/26/2010,480.445862,481.931763,473.041046,473.734467,434.995026,12845773
8/27/2010,474.947968,475.938568,468.830963,470.341644,431.8797,11221770
8/30/2010,471.579895,477.87027,468.063232,469.524384,431.129181,5495817
8/31/2010,467.889862,470.514984,453.204071,455.284363,418.053741,21508218
9/1/2010,458.181885,467.468872,456.175903,463.704529,425.785278,12869758
9/2/2010,468.063232,468.880493,463.605469,464.323669,426.353821,8168217
9/3/2010,465.5867,466.379181,457.760895,458.503845,421.009949,6664198
9/6/2010,461.104187,474.353607,456.819794,471.852325,433.266815,15657929
9/7/2010,473.016266,480.297272,472.025665,476.632019,437.65567,13097230
9/8/2010,473.065796,477.82074,471.530365,475.294678,436.427673,5368562
9/9/2010,476.953949,479.05899,473.115326,474.774597,435.950195,4667752
9/13/2010,481.436462,493.076141,478.1427,491.59021,451.390656,12679389
9/14/2010,493.076141,496.790924,487.553467,489.435638,449.412262,8986765
9/15/2010,489.856659,504.5672,489.856659,502.189728,461.123413,15485486
9/16/2010,501.298187,502.907928,493.918152,495.478363,454.960815,8556658
9/17/2010,497.781525,510.857574,497.781525,508.851593,467.24054,14747292
9/20/2010,509.668854,517.073669,505.755951,515.810608,473.630402,14038717
9/21/2010,516.107788,519.327271,507.712402,512.714966,470.787994,9853910
9/22/2010,512.145386,516.949829,502.734589,505.23587,463.92041,11940212
9/23/2010,505.23587,507.192322,493.323792,494.141052,453.73291,10628568
9/24/2010,495.304993,499.762756,491.39209,496.122253,455.552155,10461773
9/27/2010,499.267456,505.16156,497.831055,500.357117,459.440643,7598768
9/28/2010,499.416046,501.248657,491.83786,494.562042,454.119446,9083473
9/29/2010,495.304993,499.762756,492.828491,494.809692,454.346832,8210100
9/30/2010,496.295624,496.295624,484.457825,488.989868,449.002899,13375049
10/1/2010,491.34256,500.258057,490.351959,499.217926,458.394623,8816508
10/4/2010,502.709808,508.083862,502.709808,504.14621,462.919922,9766747
10/5/2010,503.229889,511.055695,499.762756,507.118042,465.648712,10586337
10/6/2010,510.164154,518.584351,508.653473,517.56897,475.244995,12985538
10/7/2010,517.56897,522.918274,511.402405,514.696167,472.607117,14559285
10/8/2010,518.43573,522.447693,510.436584,519.896912,477.382568,9629351
10/11/2010,523.042114,531.09082,521.605713,529.580139,486.273956,11905254
10/12/2010,528.985718,529.679199,518.16333,522.843933,480.088593,6451711
10/13/2010,523.091614,531.957581,522.398193,531.487061,488.024963,11060907
10/14/2010,532.452881,535.672363,522.150513,524.528015,481.634949,11267384
10/15/2010,525.023315,528.985718,512.937866,515.290588,473.152924,5354308
10/18/2010,516.231628,527.475037,511.773895,518.807251,476.38205,10249595
10/19/2010,527.499817,529.332458,514.745728,517.29657,474.994873,8574490
10/20/2010,514.820007,527.202637,514.126587,519.797852,477.291595,8414451
10/21/2010,521.060852,538.817566,519.674011,535.746643,491.936157,17201550
10/22/2010,537.628845,541.764587,532.13092,535.820923,492.004395,9057986
10/25/2010,538.891846,545.776611,537.901245,540.055786,495.893005,8315835
10/26/2010,540.328247,545.30603,538.446045,544.26593,499.758789,7127489
10/27/2010,543.84491,549.788574,536.539124,541.244568,496.984558,10128334
10/28/2010,544.53833,545.28125,532.254761,535.920044,492.09549,16700766
10/29/2010,538.743225,548.401672,535.177063,542.978088,498.576294,13717000
11/1/2010,555.236938,557.168579,539.510986,541.467407,497.189117,14080031
11/2/2010,542.557129,542.557129,530.124939,532.378601,488.843536,9396448
11/3/2010,535.920044,537.356384,526.335876,527.648438,484.500183,9202303
11/4/2010,533.889282,548.302612,532.452881,547.336792,502.578552,11219900
11/8/2010,551.720215,554.246277,545.10791,550.704895,505.671326,10321034
11/9/2010,550.903015,554.989258,543.473389,549.070374,504.17038,7111739
11/10/2010,548.154053,553.206177,544.43927,545.925171,501.28241,5491414
11/11/2010,547.807312,550.680115,532.948181,534.879883,491.140259,5856460
11/12/2010,535.003723,538.594666,523.537415,525.939636,482.931244,8829369
11/15/2010,528.539978,528.936218,514.225647,522.398193,479.679352,7423193
11/16/2010,524.528015,524.528015,508.455353,510.411804,468.673157,9153069
11/18/2010,519.971191,519.971191,502.239258,511.625305,469.787354,10511488
11/19/2010,513.135986,513.135986,488.915558,493.447601,453.096191,11457417
11/22/2010,497.038574,503.452759,493.918152,501.372498,460.372955,8748538
11/23/2010,497.608185,497.781525,482.922363,493.125671,452.800598,15282026
11/24/2010,494.809692,504.121429,488.395508,493.348541,453.005188,9093326
11/25/2010,496.295624,496.790924,481.931763,485.151245,445.47821,13435553
11/26/2010,487.875427,490.550079,474.650787,476.656769,437.678345,14140061
11/29/2010,480.198212,496.518494,476.681549,494.512512,454.074005,10803294
11/30/2010,495.205933,499.614166,485.943726,488.172607,448.252533,14068208
12/1/2010,487.875427,494.017212,486.909576,489.757599,449.707886,8642428
12/2/2010,494.809692,501.966858,492.853241,500.827667,459.872681,11460952
12/3/2010,502.239258,507.192322,494.314392,498.227295,457.484955,9064443
12/6/2010,503.155579,510.164154,501.743958,505.2854,463.965942,8210201
12/7/2010,505.21109,514.968628,505.21109,510.535645,468.786804,10336661
12/8/2010,507.638092,509.049713,500.827667,505.483521,464.147858,7844267
12/9/2010,507.464752,512.071106,484.779785,487.627777,447.752258,14637013
12/10/2010,488.766968,510.164154,485.076965,507.142792,465.671417,12243268
12/13/2010,507.217102,518.08905,500.258057,515.984009,473.789673,7769099
12/14/2010,516.603149,525.023315,516.107788,522.670593,479.929474,9267439
12/15/2010,522.051453,527.004517,513.135986,522.001953,479.315552,9892722
12/16/2010,523.884094,525.023315,515.141968,523.463074,480.657166,7167456
12/20/2010,517.59375,528.985718,517.39563,523.413574,480.611664,7318510
12/21/2010,524.973755,532.40332,524.156494,531.53656,488.070374,7425418
12/22/2010,531.36322,532.452881,519.252991,523.066833,480.293243,6983480
12/23/2010,523.933655,527.351257,520.317932,524.726135,481.816864,6733253
12/24/2010,521.556152,527.252197,520.070251,524.874695,481.953339,4362556
12/27/2010,524.181274,529.381958,520.639832,522.670593,479.929474,2668414
12/28/2010,523.190674,524.874695,516.231628,519.03009,476.586639,4087665
12/29/2010,519.22821,522.546753,518.23761,519.376831,476.904968,5161649
12/30/2010,521.258972,522.918274,518.21283,520.664612,478.087494,6720247
12/31/2010,524.057434,528.242798,521.655212,524.379395,481.498505,4602737
1/3/2011,527.499817,528.242798,521.358032,522.843933,480.088593,4804792
1/4/2011,525.023315,534.879883,523.685974,533.493042,489.866913,10163093
1/5/2011,534.929382,539.882446,529.976379,532.849121,489.275665,11972802
1/6/2011,533.938782,540.575867,532.22998,537.703125,493.732635,10043704
1/7/2011,535.573303,538.768005,524.032715,527.697937,484.545654,8249359
1/10/2011,527.697937,530.199219,505.805481,511.872955,470.014771,8527785
1/11/2011,515.117188,519.426331,494.611572,502.115448,461.055206,9759380
1/12/2011,505.533051,512.962646,496.790924,510.560394,468.80957,10704489
1/13/2011,510.164154,514.696167,500.802887,502.907928,461.782867,11231253
1/14/2011,502.264038,510.065094,494.314392,496.047974,455.483887,8820096
1/17/2011,496.790924,499.267456,491.36734,494.264862,453.846588,6482466
1/18/2011,497.707245,499.267456,490.351959,492.754181,452.459442,6863207
1/19/2011,495.106873,497.781525,482.922363,485.473206,445.773834,10841350
1/20/2011,484.210175,484.210175,472.793396,480.371552,441.089355,19079928
1/21/2011,482.922363,491.59021,481.931763,488.766968,448.798279,9012481
1/24/2011,492.878021,493.274261,477.52356,481.238342,441.885315,10265008
1/25/2011,483.962524,487.850677,473.635406,474.749847,435.927399,9380240
1/27/2011,478.46463,479.158051,465.5867,466.924042,428.741547,12970523
1/28/2011,468.063232,468.509003,446.765106,452.21347,415.233917,15624401
1/31/2011,450.157959,460.064056,447.309937,455.333893,418.099213,11690921
2/1/2011,458.206665,459.494446,440.103271,443.545624,407.274902,17490324
2/2/2011,450.727539,459.593506,449.390228,456.324493,419.00882,13136923
2/3/2011,459.643036,469.301483,453.204071,467.518402,429.287262,7867523
2/4/2011,469.251953,469.251953,452.28775,455.680603,418.417542,9560127
2/7/2011,458.503845,464.99234,452.906891,460.163116,422.533508,6731599
2/8/2011,463.456879,463.456879,451.34668,453.327911,416.257233,9084777
2/9/2011,449.935059,464.19986,447.582367,452.857361,415.825134,17642226
2/10/2011,451.96582,456.076843,438.39447,445.601135,409.162323,13082506
2/11/2011,445.749725,453.204071,439.855621,450.702789,413.846741,9235695
2/14/2011,448.795868,454.813812,442.852203,453.105011,416.05249,13912350
2/15/2011,452.906891,467.964172,451.37146,466.428711,428.286713,12583448
2/16/2011,464.74469,470.936005,464.64563,467.642212,429.40097,5095674
2/17/2011,469.474854,473.239166,463.729309,472.496216,433.858063,6503194
2/18/2011,473.536346,476.978729,461.624268,463.382599,425.489685,7267671
2/21/2011,463.654999,475.938568,462.713928,473.684937,434.949585,11828176
2/22/2011,491.34256,499.960876,485.027435,487.801147,447.911438,41037923
2/23/2011,488.568848,496.444214,487.875427,493.150421,452.823273,14391641
2/24/2011,493.323792,494.611572,474.675537,477.57309,438.519775,15185029
2/25/2011,485.745605,486.513336,472.793396,478.58847,439.452087,6969301
2/28/2011,480.544922,492.48175,475.492798,477.597839,438.54248,10377944
3/1/2011,482.278473,491.68927,479.05899,489.782349,449.730621,5825263
3/3/2011,483.021454,487.875427,479.504761,484.111115,444.523071,9007869
3/4/2011,487.702057,492.729431,484.457825,486.488586,446.706177,7116308
3/7/2011,482.476593,487.033417,477.47403,483.937744,444.363953,5455539
3/8/2011,484.408295,491.54068,484.408295,487.850677,447.956909,5564621
3/9/2011,489.708069,497.484344,479.504761,492.258881,452.004639,14986402
3/10/2011,491.68927,491.83786,486.389526,487.751587,447.865967,4547537
3/11/2011,484.804535,492.778961,481.510773,491.36734,451.186005,6922700
3/14/2011,491.81311,505.582581,491.4664,504.39386,463.147308,13296395
3/15/2011,494.289642,519.872131,489.807129,513.755127,471.743011,26050461
3/16/2011,517.59375,522.546753,514.176147,518.63385,476.222809,9509259
3/17/2011,514.770508,519.475891,509.173553,510.585175,468.832306,5714194
3/18/2011,512.640686,512.640686,488.667908,491.83786,451.618073,18691614
3/21/2011,494.834473,495.304993,485.943726,490.500549,450.390106,7174835
3/22/2011,491.86264,497.731995,491.41687,495.131653,454.642456,4519732
3/23/2011,495.230713,503.551819,493.224731,501.867798,460.827759,5270322
3/24/2011,503.180359,506.176941,497.211914,500.406647,459.486115,5184456
3/25/2011,507.142792,510.139374,500.258057,508.480103,466.899384,7103608
3/28/2011,508.306763,513.309326,502.387878,508.034332,466.490051,8805198
3/29/2011,505.21109,511.154755,505.01297,506.573181,465.148346,8354066
3/30/2011,508.925903,513.878967,507.241852,511.402405,469.582703,5656801
3/31/2011,512.393005,522.497253,512.393005,519.624451,477.132416,14538613
4/1/2011,519.599731,527.945618,510.659454,513.334106,471.356476,8663538
4/4/2011,515.117188,522.447693,509.668854,520.392212,477.837311,6051061
4/5/2011,521.308533,524.528015,515.117188,518.906311,476.472992,4964260
4/6/2011,517.59375,522.175293,515.117188,517.519409,475.199524,4191928
4/7/2011,517.618469,518.85675,512.690186,516.058289,473.857819,4690528
4/8/2011,516.107788,520.516052,505.533051,507.142792,465.671417,5536031
4/11/2011,501.743958,504.93869,497.112854,497.930115,457.212128,5213369
4/13/2011,496.221313,507.192322,493.620972,506.102661,464.716309,8822291
4/15/2011,504.54245,507.613342,497.781525,505.681641,464.329773,6541425
4/18/2011,504.81485,517.445129,495.602173,499.837036,458.963043,6827310
4/19/2011,497.632935,503.94809,494.685883,501.075317,460.100128,5548593
4/20/2011,503.229889,510.411804,499.366516,508.133392,466.580994,4760561
4/21/2011,512.541626,517.19751,510.164154,515.414368,473.266602,6892223
4/25/2011,502.239258,505.706421,497.855835,499.936096,459.054047,8371144
4/26/2011,499.762756,499.762756,494.091492,495.874603,455.324738,8146584
4/27/2011,497.781525,499.812286,485.448425,488.420258,448.47995,11403773
4/28/2011,491.34256,491.83786,480.445862,481.634583,442.249115,16481230
4/29/2011,482.922363,489.361328,481.089752,487.256287,447.411163,6893126
5/2/2011,487.330597,488.766968,476.136688,477.84549,438.769897,6280802
5/3/2011,478.01886,479.158051,466.106781,467.518402,429.287262,10166156
5/4/2011,468.063232,473.883057,465.5867,469.375793,430.992798,5384888
5/5/2011,468.063232,477.251129,467.394562,470.514984,435.717133,9037540
5/6/2011,472.025665,475.492798,470.093994,473.041046,438.056366,5960945
5/9/2011,475.492798,478.48941,471.233185,475.146088,440.005737,3697955
5/10/2011,475.146088,477.4245,468.830963,470.911224,436.084106,3758167
5/11/2011,472.520966,474.700317,467.320282,473.239166,438.239807,3782919
5/12/2011,471.282715,472.892456,466.082001,468.310883,433.676056,4254560
5/13/2011,468.187042,476.483398,464.57132,469.549133,434.822693,6417629
5/16/2011,470.539764,471.233185,466.354431,468.063232,433.446686,3234259
5/17/2011,468.385162,468.954773,454.318512,456.002563,422.277985,8022731
5/18/2011,455.680603,457.587524,444.957245,446.690826,413.654907,11452028
5/19/2011,449.935059,456.671204,448.127197,453.451721,419.915833,8340495
5/20/2011,454.912872,458.553375,450.87616,457.265564,423.447601,6402610
5/23/2011,455.185303,456.671204,447.408997,450.430359,417.11792,6847126
5/24/2011,448.746338,456.126373,448.746338,453.575562,420.030487,5126067
5/25/2011,452.758301,452.758301,446.269806,448.746338,415.558441,6051311
5/26/2011,452.01535,464.026489,451.2724,462.540588,428.332489,13845822
5/27/2011,462.664398,471.976135,462.664398,468.286102,433.653076,6984579
5/30/2011,470.019684,472.025665,462.738708,465.01709,430.625824,3490998
5/31/2011,468.063232,473.462067,464.24939,471.456055,436.588654,6499455
6/1/2011,471.530365,474.824127,467.394562,468.954773,434.272369,3711757
6/2/2011,463.877899,472.867676,463.877899,471.059814,436.221649,4346741
6/3/2011,475.740448,478.95993,461.376617,462.912048,428.676453,8819371
6/6/2011,462.936829,465.982941,459.717346,464.47226,430.121338,2838132
6/7/2011,462.391998,475.492798,462.391998,474.626007,439.524109,8128161
6/8/2011,473.140106,473.486816,467.543152,470.143524,435.373108,6555633
6/9/2011,469.301483,474.427887,469.053833,472.520966,437.574707,4223700
6/10/2011,473.065796,473.511597,461.649017,467.815582,433.217346,5108238
6/13/2011,467.196442,467.196442,456.175903,458.454315,424.548431,5964135
6/14/2011,458.305725,461.500427,450.727539,451.39621,418.012329,8753313
6/15/2011,451.71817,455.135773,445.081085,446.046936,413.058685,9302320
6/16/2011,446.269806,446.269806,437.899139,439.607971,407.095886,11523259
6/17/2011,441.465363,442.455963,428.537903,430.296234,398.47287,10166701
6/20/2011,433.391876,433.391876,410.162079,412.712891,382.189911,13983460
6/21/2011,416.006683,423.485779,414.718872,420.340576,389.253448,8036440
6/22/2011,422.668518,425.04599,413.158661,418.928986,387.94632,9279653
6/23/2011,419.300446,432.252686,418.978516,431.162994,399.275513,9559447
6/24/2011,432.970856,435.719818,423.782959,431.608795,399.688293,14615848
6/27/2011,429.280853,436.759949,426.878632,431.683075,399.757111,6622232
6/28/2011,435.323578,435.323578,426.952911,431.460175,399.55072,4716364
6/29/2011,433.738586,439.830841,431.955505,438.46875,406.040924,5736737
6/30/2011,440.177551,446.765106,439.335541,445.031555,412.118378,10035182
7/1/2011,449.241638,449.241638,424.327789,426.928162,395.353851,13234843
7/4/2011,433.094696,435.571228,428.438843,430.122864,398.312286,7614522
7/5/2011,430.568634,430.568634,418.037415,419.003265,388.015045,15601356
7/6/2011,420.439667,425.21933,416.402924,422.445648,391.202911,12404150
7/7/2011,424.97168,433.342346,423.609619,431.262054,399.367218,9293675
7/8/2011,432.401276,432.896576,421.999878,423.411469,392.097168,9662670
7/11/2011,422.990479,425.937531,419.523346,422.643768,391.386261,4429848
7/12/2011,419.770996,424.6745,418.879456,419.894806,388.840668,6030136
7/13/2011,422.519928,430.766754,421.554077,428.661713,396.959229,7859236
7/14/2011,427.596802,434.828247,425.64035,429.701843,397.922394,6143731
7/15/2011,429.776154,433.887177,428.438843,432.500336,400.513885,4710180
7/18/2011,431.856445,432.847046,428.042572,429.726624,397.945313,3037944
7/19/2011,429.677094,436.561829,428.934143,435.595978,403.380615,4533226
7/20/2011,438.84024,439.236481,430.320984,433.986237,401.889893,5159636
7/21/2011,433.862427,433.862427,424.74881,426.383301,394.849274,3639468
7/22/2011,428.934143,434.382477,427.200562,432.574615,400.582672,7062704
7/25/2011,441.812073,441.812073,435.447388,437.280029,404.940094,10109253
7/26/2011,439.954681,440.895752,430.618164,431.658325,399.734222,9443217
7/27/2011,433.391876,433.391876,425.54129,426.383301,394.849274,6311391
7/28/2011,423.485779,423.485779,412.787201,414.743652,384.070496,14444657
7/29/2011,416.056213,419.647156,407.710327,410.087769,379.758881,9873070
8/1/2011,415.065582,415.065582,406.818756,411.52417,381.089111,6572689
8/2/2011,409.889648,415.511353,405.407135,414.718872,384.047516,7647358
8/3/2011,409.493408,414.174042,407.685547,408.651398,378.428802,6500398
8/4/2011,410.112549,411.92041,401.221832,402.361023,372.603607,6339814
8/5/2011,395.996338,395.996338,385.84259,392.281555,363.269562,12101830
8/8/2011,384.7034,394.460907,379.898926,386.659851,358.06366,10264988
8/9/2011,372.964661,385.84259,372.964661,379.056915,351.02301,15067521
8/10/2011,388.987793,391.290955,378.908325,382.746948,354.440155,8189989
8/11/2011,380.567596,388.789673,378.908325,382.474518,354.187866,5025802
8/12/2011,387.823822,387.823822,375.441193,376.877563,349.004822,7948167
8/16/2011,376.431793,382.524048,373.806671,376.010803,348.202179,5208919
8/17/2011,376.679443,383.564209,371.97406,373.955292,346.298706,6251404
8/18/2011,375.292603,376.431793,365.039795,367.120056,339.968964,7904048
8/19/2011,362.092712,366.030396,357.263489,362.835693,336.001526,9414586
8/22/2011,362.067963,376.357513,359.393311,374.945892,347.216034,7172968
8/23/2011,376.605164,382.375458,370.240479,379.032166,351.000061,8093221
8/24/2011,378.413025,381.137207,374.450592,377.075714,349.188324,5993864
8/25/2011,377.224304,380.889557,371.60257,373.212311,345.610687,9790367
8/26/2011,371.97406,374.500122,352.657166,356.322418,329.96991,9000086
8/29/2011,362.117493,376.382263,360.755402,373.980042,346.321625,8453235
8/30/2011,378.908325,394.411377,378.413025,387.625702,358.958099,15791175
9/2/2011,394.609497,403.029694,391.018524,398.94342,369.438782,15730802
9/5/2011,393.519836,395.748688,387.799042,390.721344,361.824738,9221342
9/6/2011,387.922882,408.874268,384.60434,406.893066,376.800476,14460392
9/7/2011,408.131317,417.789764,407.982727,412.836731,382.304565,14508712
9/8/2011,412.836731,425.46701,403.425934,422.222748,390.99649,16283679
9/9/2011,422.074158,425.24411,407.982727,408.998108,378.749878,13643841
9/12/2011,401.370422,407.363586,393.891296,399.36441,369.828613,8574435
9/13/2011,402.782043,408.502808,394.634247,401.320892,371.640442,11722300
9/14/2011,403.128754,410.97934,398.81958,408.824738,378.589325,9478757
9/15/2011,412.589081,415.362762,402.955383,414.223572,383.588837,9417851
9/16/2011,421.009247,421.009247,406.645416,408.948578,378.703979,12373176
9/19/2011,408.626617,410.682129,403.970764,406.917816,376.823395,5905393
9/20/2011,407.636017,422.965698,404.317474,421.900787,390.698303,8509100
9/21/2011,421.455017,421.455017,412.24234,414.867462,384.185181,7859442
9/22/2011,408.106567,410.063019,386.337891,389.483093,360.678101,12598043
9/23/2011,383.316528,392.578735,378.462555,381.682037,353.45401,17773749
9/26/2011,380.988617,381.731567,370.265259,376.035553,348.225159,12553781
9/27/2011,383.366058,396.590729,382.375458,394.857147,365.654755,10174668
9/28/2011,396.120178,399.36441,390.845184,394.857147,365.654755,11553462
9/29/2011,391.538605,402.559143,388.542023,400.057861,370.470795,14542631
9/30/2011,397.97757,407.586487,392.529205,400.379791,370.76889,16126735
